sentence,label
能幫台幣戶匯出帳戶給老公帳號98456元,TRANSFER
能幫匯出帳戶70092元給老公帳號,TRANSFER
能幫台幣戶匯出帳戶給阿爸戶頭44963元,TRANSFER
能幫匯出帳戶28356元給阿爸戶頭,TRANSFER
能幫我匯出帳戶給老婆的帳戶63666元,TRANSFER
能幫匯出帳戶85509元給老婆的帳戶,TRANSFER
能幫匯出帳戶給阿爸的帳號76747元,TRANSFER
能幫匯出帳戶18310元給阿爸的帳號,TRANSFER
能幫台幣戶匯出帳戶給老公的戶頭85737元,TRANSFER
能幫匯出帳戶45330元給老公的戶頭,TRANSFER
能幫台幣戶匯出帳戶到阿爸86871元,TRANSFER
能幫匯出帳戶97713元到阿爸,TRANSFER
能幫數位帳戶匯出帳戶到老公帳戶43221元,TRANSFER
能幫匯出帳戶5286元到老公帳戶,TRANSFER
能幫數位帳戶匯出帳戶到阿姐帳號91047元,TRANSFER
能幫匯出帳戶89865元到阿姐帳號,TRANSFER
能幫匯出帳戶到爸爸戶頭71353元,TRANSFER
能幫匯出帳戶43385元到爸爸戶頭,TRANSFER
能幫薪轉匯出帳戶到阿爸的帳戶36238元,TRANSFER
能幫匯出帳戶15130元到阿爸的帳戶,TRANSFER
能幫薪轉匯出帳戶到阿姐的帳號98356元,TRANSFER
能幫匯出帳戶42792元到阿姐的帳號,TRANSFER
能幫薪轉戶匯出帳戶到阿弟的戶頭27447元,TRANSFER
能幫匯出帳戶47533元到阿弟的戶頭,TRANSFER
能幫台幣戶匯出爸爸41757元,TRANSFER
能幫匯出阿姐帳戶6673元,TRANSFER
能幫數位戶匯出阿母帳號62209元,TRANSFER
能幫數位戶匯出阿妹戶頭45632元,TRANSFER
能幫數位帳戶匯出阿姐的帳戶39848元,TRANSFER
能幫外幣戶匯出老公的帳號3678元,TRANSFER
能幫我匯出阿弟的戶頭29136元,TRANSFER
能幫薪轉戶匯出給阿爸10354元,TRANSFER
能幫匯出94066元給阿爸,TRANSFER
能幫台幣戶匯出給阿弟帳戶1333元,TRANSFER
能幫匯出70847元給阿弟帳戶,TRANSFER
能幫台幣戶匯出給老公帳號94284元,TRANSFER
能幫匯出77387元給老公帳號,TRANSFER
能幫外幣戶匯出給阿姐戶頭44548元,TRANSFER
能幫匯出39071元給阿姐戶頭,TRANSFER
能幫薪轉匯出給老公的帳戶21676元,TRANSFER
能幫匯出47728元給老公的帳戶,TRANSFER
能幫台幣戶匯出給阿爸的帳號28992元,TRANSFER
能幫匯出18885元給阿爸的帳號,TRANSFER
能幫我匯出給阿爸的戶頭3509元,TRANSFER
能幫匯出29057元給阿爸的戶頭,TRANSFER
能幫台幣戶匯出到阿妹52627元,TRANSFER
能幫匯出48262元到阿妹,TRANSFER
能幫數位帳戶匯出到阿弟帳戶97211元,TRANSFER
能幫匯出60707元到阿弟帳戶,TRANSFER
能幫薪轉戶匯出到阿母帳號98653元,TRANSFER
能幫匯出50234元到阿母帳號,TRANSFER
能幫台幣戶匯出到阿弟戶頭83296元,TRANSFER
能幫匯出40780元到阿弟戶頭,TRANSFER
能幫薪轉匯出到爸爸的帳戶84456元,TRANSFER
能幫匯出18569元到爸爸的帳戶,TRANSFER
能幫數位戶匯出到阿弟的帳號64677元,TRANSFER
能幫匯出72200元到阿弟的帳號,TRANSFER
能幫外幣戶匯出到老婆的戶頭7649元,TRANSFER
能幫匯出39219元到老婆的戶頭,TRANSFER
能幫數位帳戶匯出帳戶阿母44061元,TRANSFER
能幫匯出帳戶老婆帳戶27518元,TRANSFER
能幫薪轉戶匯出帳戶阿弟帳號2086元,TRANSFER
能幫外幣戶匯出帳戶老公戶頭99026元,TRANSFER
能幫我匯出帳戶阿姐的帳戶19997元,TRANSFER
能幫匯出帳戶老公的帳號82193元,TRANSFER
能幫薪轉戶匯出帳戶老公的戶頭6246元,TRANSFER
能幫台幣戶匯出帳戶給阿姐2214元,TRANSFER
能幫匯出帳戶22217元給阿姐,TRANSFER
能幫薪轉戶匯出帳戶給阿爸帳戶48249元,TRANSFER
能幫匯出帳戶69324元給阿爸帳戶,TRANSFER
能幫我匯出帳戶給老公帳號24353元,TRANSFER
能幫匯出帳戶16967元給老公帳號,TRANSFER
能幫數位帳戶匯出帳戶給爸爸戶頭47760元,TRANSFER
能幫匯出帳戶85742元給爸爸戶頭,TRANSFER
能幫數位戶匯出帳戶給阿姐的帳戶58953元,TRANSFER
能幫匯出帳戶88244元給阿姐的帳戶,TRANSFER
能幫薪轉戶匯出帳戶給阿弟的帳號9271元,TRANSFER
能幫匯出帳戶9099元給阿弟的帳號,TRANSFER
能幫數位帳戶匯出帳戶給阿爸的戶頭78682元,TRANSFER
能幫匯出帳戶16522元給阿爸的戶頭,TRANSFER
能幫薪轉匯出帳戶到老婆79126元,TRANSFER
能幫匯出帳戶12515元到老婆,TRANSFER
能幫外幣戶匯出帳戶到阿妹帳戶19086元,TRANSFER
能幫匯出帳戶27832元到阿妹帳戶,TRANSFER
能幫數位戶匯出帳戶到爸爸帳號98272元,TRANSFER
能幫匯出帳戶54388元到爸爸帳號,TRANSFER
能幫薪轉匯出帳戶到阿妹戶頭68085元,TRANSFER
能幫匯出帳戶9401元到阿妹戶頭,TRANSFER
能幫薪轉匯出帳戶到爸爸的帳戶82600元,TRANSFER
能幫匯出帳戶38667元到爸爸的帳戶,TRANSFER
能幫外幣戶匯出帳戶到阿姐的帳號64458元,TRANSFER
能幫匯出帳戶99321元到阿姐的帳號,TRANSFER
能幫數位戶匯出帳戶到阿弟的戶頭53375元,TRANSFER
能幫匯出帳戶10567元到阿弟的戶頭,TRANSFER
能幫薪轉匯出阿爸61948元,TRANSFER
能幫薪轉戶匯出阿母帳戶36237元,TRANSFER
能幫匯出老婆帳號93944元,TRANSFER
能幫台幣戶匯出阿妹戶頭18740元,TRANSFER
能幫外幣戶匯出老婆的帳戶81026元,TRANSFER
能幫數位帳戶匯出阿姐的帳號9269元,TRANSFER
能幫薪轉戶匯出阿姐的戶頭74688元,TRANSFER
能幫數位戶匯出給阿姐51266元,TRANSFER
能幫匯出36705元給阿姐,TRANSFER
能幫薪轉匯出給阿姐帳戶111元,TRANSFER
能幫匯出4378元給阿姐帳戶,TRANSFER
能幫薪轉匯出給老婆帳號34335元,TRANSFER
能幫匯出64282元給老婆帳號,TRANSFER
能幫匯出給爸爸戶頭8650元,TRANSFER
能幫匯出28707元給爸爸戶頭,TRANSFER
能幫薪轉匯出給阿姐的帳戶52320元,TRANSFER
能幫匯出45126元給阿姐的帳戶,TRANSFER
能幫薪轉匯出給阿姐的帳號18327元,TRANSFER
能幫匯出46572元給阿姐的帳號,TRANSFER
能幫薪轉匯出給阿爸的戶頭53600元,TRANSFER
能幫匯出25710元給阿爸的戶頭,TRANSFER
能幫數位帳戶匯出到阿弟87032元,TRANSFER
能幫匯出93578元到阿弟,TRANSFER
能幫薪轉戶匯出到爸爸帳戶98643元,TRANSFER
能幫匯出53404元到爸爸帳戶,TRANSFER
能幫台幣戶匯出到老婆帳號38872元,TRANSFER
能幫匯出71671元到老婆帳號,TRANSFER
能幫數位帳戶匯出到阿爸戶頭1594元,TRANSFER
能幫匯出92958元到阿爸戶頭,TRANSFER
能幫我匯出到阿妹的帳戶31572元,TRANSFER
能幫匯出82221元到阿妹的帳戶,TRANSFER
能幫我匯出到阿姐的帳號59286元,TRANSFER
能幫匯出5697元到阿姐的帳號,TRANSFER
能幫台幣戶匯出到阿爸的戶頭25983元,TRANSFER
能幫匯出36320元到阿爸的戶頭,TRANSFER
能幫數位戶匯出帳戶阿妹42756元,TRANSFER
能幫我匯出帳戶阿妹帳戶774元,TRANSFER
能幫薪轉戶匯出帳戶阿弟帳號75981元,TRANSFER
能幫我匯出帳戶老公戶頭87929元,TRANSFER
能幫台幣戶匯出帳戶老婆的帳戶92982元,TRANSFER
能幫薪轉匯出帳戶阿弟的帳號21626元,TRANSFER
能幫數位戶匯出帳戶阿弟的戶頭52852元,TRANSFER
能幫數位帳戶匯出帳戶給阿姐34921元,TRANSFER
能幫匯出帳戶44165元給阿姐,TRANSFER
能幫數位戶匯出帳戶給阿姐帳戶41789元,TRANSFER
能幫匯出帳戶28780元給阿姐帳戶,TRANSFER
能幫匯出帳戶給阿弟帳號62778元,TRANSFER
能幫匯出帳戶8494元給阿弟帳號,TRANSFER
能幫薪轉戶匯出帳戶給阿姐戶頭37966元,TRANSFER
能幫匯出帳戶31863元給阿姐戶頭,TRANSFER
能幫薪轉戶匯出帳戶給老公的帳戶30027元,TRANSFER
能幫匯出帳戶82573元給老公的帳戶,TRANSFER
能幫台幣戶匯出帳戶給阿妹的帳號25427元,TRANSFER
能幫匯出帳戶36152元給阿妹的帳號,TRANSFER
能幫台幣戶匯出帳戶給阿姐的戶頭46539元,TRANSFER
能幫匯出帳戶29881元給阿姐的戶頭,TRANSFER
能幫我匯出帳戶到老公37407元,TRANSFER
能幫匯出帳戶49459元到老公,TRANSFER
能幫數位戶匯出帳戶到阿弟帳戶1348元,TRANSFER
能幫匯出帳戶94135元到阿弟帳戶,TRANSFER
能幫外幣戶匯出帳戶到阿姐帳號86708元,TRANSFER
能幫匯出帳戶58769元到阿姐帳號,TRANSFER
能幫薪轉匯出帳戶到爸爸戶頭22261元,TRANSFER
能幫匯出帳戶48848元到爸爸戶頭,TRANSFER
能幫台幣戶匯出帳戶到阿爸的帳戶72167元,TRANSFER
能幫匯出帳戶48354元到阿爸的帳戶,TRANSFER
能幫薪轉匯出帳戶到阿姐的帳號22757元,TRANSFER
能幫匯出帳戶68459元到阿姐的帳號,TRANSFER
能幫匯出帳戶到爸爸的戶頭81347元,TRANSFER
能幫匯出帳戶95329元到爸爸的戶頭,TRANSFER
能幫數位戶匯出老婆59230元,TRANSFER
能幫我匯出阿爸帳戶12433元,TRANSFER
能幫台幣戶匯出阿姐帳號73579元,TRANSFER
能幫薪轉匯出老公戶頭6407元,TRANSFER
能幫數位帳戶匯出老公的帳戶56628元,TRANSFER
能幫外幣戶匯出老公的帳號90100元,TRANSFER
能幫我匯出阿妹的戶頭49976元,TRANSFER
能幫外幣戶匯出給阿爸2082元,TRANSFER
能幫匯出28048元給阿爸,TRANSFER
能幫薪轉匯出給老婆帳戶1244元,TRANSFER
能幫匯出64455元給老婆帳戶,TRANSFER
能幫我匯出給爸爸帳號18321元,TRANSFER
能幫匯出41724元給爸爸帳號,TRANSFER
能幫外幣戶匯出給阿弟戶頭74538元,TRANSFER
能幫匯出41154元給阿弟戶頭,TRANSFER
能幫薪轉匯出給阿母的帳戶90561元,TRANSFER
能幫匯出43737元給阿母的帳戶,TRANSFER
能幫數位帳戶匯出給阿爸的帳號33741元,TRANSFER
能幫匯出28147元給阿爸的帳號,TRANSFER
能幫數位戶匯出給阿母的戶頭64577元,TRANSFER
能幫匯出2534元給阿母的戶頭,TRANSFER
能幫數位戶匯出到老婆89761元,TRANSFER
能幫匯出2596元到老婆,TRANSFER
能幫我匯出到阿弟帳戶94058元,TRANSFER
能幫匯出79234元到阿弟帳戶,TRANSFER
能幫匯出到阿妹帳號52380元,TRANSFER
能幫匯出40514元到阿妹帳號,TRANSFER
能幫台幣戶匯出到阿妹戶頭88064元,TRANSFER
能幫匯出59166元到阿妹戶頭,TRANSFER
能幫數位戶匯出到阿姐的帳戶11729元,TRANSFER
能幫匯出63932元到阿姐的帳戶,TRANSFER
能幫外幣戶匯出到阿妹的帳號81611元,TRANSFER
能幫匯出81699元到阿妹的帳號,TRANSFER
能幫數位戶匯出到爸爸的戶頭71729元,TRANSFER
能幫匯出98583元到爸爸的戶頭,TRANSFER
能幫我匯出帳戶老公52618元,TRANSFER
能幫匯出帳戶阿母帳戶47580元,TRANSFER
能幫匯出帳戶爸爸帳號76139元,TRANSFER
能幫匯出帳戶阿爸戶頭93812元,TRANSFER
能幫薪轉匯出帳戶阿姐的帳戶58284元,TRANSFER
能幫外幣戶匯出帳戶阿妹的帳號26832元,TRANSFER
能幫數位帳戶匯出帳戶老婆的戶頭71264元,TRANSFER
能幫薪轉戶匯出帳戶給阿母29126元,TRANSFER
能幫匯出帳戶46717元給阿母,TRANSFER
能幫匯出帳戶給阿母帳戶4443元,TRANSFER
能幫匯出帳戶43608元給阿母帳戶,TRANSFER
能幫薪轉戶匯出帳戶給阿姐帳號7997元,TRANSFER
能幫匯出帳戶82147元給阿姐帳號,TRANSFER
能幫台幣戶匯出帳戶給阿妹戶頭55028元,TRANSFER
能幫匯出帳戶76769元給阿妹戶頭,TRANSFER
能幫薪轉匯出帳戶給老公的帳戶85253元,TRANSFER
能幫匯出帳戶58022元給老公的帳戶,TRANSFER
能幫外幣戶匯出帳戶給阿爸的帳號70456元,TRANSFER
能幫匯出帳戶96630元給阿爸的帳號,TRANSFER
能幫我匯出帳戶給阿爸的戶頭73572元,TRANSFER
能幫匯出帳戶51019元給阿爸的戶頭,TRANSFER
能幫台幣戶匯出帳戶到阿姐72467元,TRANSFER
能幫匯出帳戶71259元到阿姐,TRANSFER
能幫外幣戶匯出帳戶到阿母帳戶38610元,TRANSFER
能幫匯出帳戶29991元到阿母帳戶,TRANSFER
能幫匯出帳戶到阿爸帳號10171元,TRANSFER
能幫匯出帳戶65122元到阿爸帳號,TRANSFER
能幫外幣戶匯出帳戶到老婆戶頭54628元,TRANSFER
能幫匯出帳戶91337元到老婆戶頭,TRANSFER
能幫數位戶匯出帳戶到阿妹的帳戶51544元,TRANSFER
能幫匯出帳戶19902元到阿妹的帳戶,TRANSFER
能幫數位帳戶匯出帳戶到爸爸的帳號34640元,TRANSFER
能幫匯出帳戶21370元到爸爸的帳號,TRANSFER
能幫數位帳戶匯出帳戶到爸爸的戶頭89725元,TRANSFER
能幫匯出帳戶73243元到爸爸的戶頭,TRANSFER
能幫數位戶匯出阿姐90811元,TRANSFER
能幫外幣戶匯出阿姐帳戶74730元,TRANSFER
能幫台幣戶匯出爸爸帳號60681元,TRANSFER
能幫數位帳戶匯出阿母戶頭15991元,TRANSFER
能幫我匯出老婆的帳戶54199元,TRANSFER
能幫外幣戶匯出爸爸的帳號95613元,TRANSFER
能幫台幣戶匯出阿母的戶頭63716元,TRANSFER
能幫匯出給爸爸89607元,TRANSFER
能幫匯出25120元給爸爸,TRANSFER
能幫外幣戶匯出給阿妹帳戶82030元,TRANSFER
能幫匯出80678元給阿妹帳戶,TRANSFER
能幫我匯出給阿弟帳號98681元,TRANSFER
能幫匯出43589元給阿弟帳號,TRANSFER
能幫我匯出給爸爸戶頭14690元,TRANSFER
能幫匯出1272元給爸爸戶頭,TRANSFER
能幫數位帳戶匯出給老公的帳戶73228元,TRANSFER
能幫匯出39466元給老公的帳戶,TRANSFER
能幫台幣戶匯出給阿爸的帳號26740元,TRANSFER
能幫匯出80775元給阿爸的帳號,TRANSFER
能幫外幣戶匯出給老婆的戶頭22532元,TRANSFER
能幫匯出57921元給老婆的戶頭,TRANSFER
能幫我匯出到爸爸147元,TRANSFER
能幫匯出71922元到爸爸,TRANSFER
能幫我匯出到阿母帳戶69040元,TRANSFER
能幫匯出72722元到阿母帳戶,TRANSFER
能幫我匯出到阿弟帳號69322元,TRANSFER
能幫匯出5440元到阿弟帳號,TRANSFER
能幫薪轉匯出到阿妹戶頭21514元,TRANSFER
能幫匯出65677元到阿妹戶頭,TRANSFER
能幫數位戶匯出到阿母的帳戶62406元,TRANSFER
能幫匯出25491元到阿母的帳戶,TRANSFER
能幫薪轉戶匯出到阿爸的帳號51220元,TRANSFER
能幫匯出81400元到阿爸的帳號,TRANSFER
能幫數位戶匯出到阿妹的戶頭61728元,TRANSFER
能幫匯出40187元到阿妹的戶頭,TRANSFER
能幫我匯出帳戶阿姐1743元,TRANSFER
能幫薪轉戶匯出帳戶阿爸帳戶39488元,TRANSFER
能幫數位帳戶匯出帳戶老婆帳號83158元,TRANSFER
能幫外幣戶匯出帳戶老婆戶頭67992元,TRANSFER
能幫薪轉戶匯出帳戶老公的帳戶10359元,TRANSFER
能幫薪轉匯出帳戶老公的帳號19976元,TRANSFER
能幫匯出帳戶阿爸的戶頭6844元,TRANSFER
能幫薪轉匯出帳戶給阿妹65061元,TRANSFER
能幫匯出帳戶19681元給阿妹,TRANSFER
能幫台幣戶匯出帳戶給老公帳戶54742元,TRANSFER
能幫匯出帳戶80883元給老公帳戶,TRANSFER
能幫數位戶匯出帳戶給爸爸帳號55043元,TRANSFER
能幫匯出帳戶50541元給爸爸帳號,TRANSFER
能幫外幣戶匯出帳戶給阿弟戶頭2630元,TRANSFER
能幫匯出帳戶69428元給阿弟戶頭,TRANSFER
能幫數位戶匯出帳戶給阿姐的帳戶73993元,TRANSFER
能幫匯出帳戶2260元給阿姐的帳戶,TRANSFER
能幫薪轉匯出帳戶給阿姐的帳號90536元,TRANSFER
能幫匯出帳戶67080元給阿姐的帳號,TRANSFER
能幫薪轉戶匯出帳戶給阿弟的戶頭50996元,TRANSFER
能幫匯出帳戶95990元給阿弟的戶頭,TRANSFER
能幫薪轉匯出帳戶到阿姐45279元,TRANSFER
能幫匯出帳戶63348元到阿姐,TRANSFER
能幫數位戶匯出帳戶到阿妹帳戶7182元,TRANSFER
能幫匯出帳戶27182元到阿妹帳戶,TRANSFER
能幫薪轉戶匯出帳戶到爸爸帳號22189元,TRANSFER
能幫匯出帳戶39364元到爸爸帳號,TRANSFER
能幫數位帳戶匯出帳戶到阿母戶頭77055元,TRANSFER
能幫匯出帳戶91518元到阿母戶頭,TRANSFER
能幫數位戶匯出帳戶到阿妹的帳戶24244元,TRANSFER
能幫匯出帳戶23271元到阿妹的帳戶,TRANSFER
能幫外幣戶匯出帳戶到老公的帳號26437元,TRANSFER
能幫匯出帳戶23947元到老公的帳號,TRANSFER
能幫薪轉戶匯出帳戶到老婆的戶頭65265元,TRANSFER
能幫匯出帳戶87370元到老婆的戶頭,TRANSFER
提撥爸爸28703元,TRANSFER
薪轉戶提撥阿妹帳戶8807元,TRANSFER
薪轉提撥阿母帳號14908元,TRANSFER
提撥阿母戶頭11246元,TRANSFER
數位戶提撥老婆的帳戶68984元,TRANSFER
台幣戶提撥阿姐的帳號29078元,TRANSFER
台幣戶提撥阿爸的戶頭88613元,TRANSFER
外幣戶提撥給阿姐47076元,TRANSFER
提撥58093元給阿姐,TRANSFER
數位戶提撥給老婆帳戶42396元,TRANSFER
提撥49690元給老婆帳戶,TRANSFER
薪轉提撥給阿爸帳號27902元,TRANSFER
提撥37069元給阿爸帳號,TRANSFER
我提撥給阿妹戶頭73739元,TRANSFER
提撥13720元給阿妹戶頭,TRANSFER
外幣戶提撥給阿弟的帳戶72683元,TRANSFER
提撥6839元給阿弟的帳戶,TRANSFER
提撥給阿姐的帳號74385元,TRANSFER
提撥21698元給阿姐的帳號,TRANSFER
外幣戶提撥給老公的戶頭27245元,TRANSFER
提撥51563元給老公的戶頭,TRANSFER
外幣戶提撥到阿妹11406元,TRANSFER
提撥87355元到阿妹,TRANSFER
台幣戶提撥到阿姐帳戶87554元,TRANSFER
提撥43480元到阿姐帳戶,TRANSFER
我提撥到老公帳號24302元,TRANSFER
提撥32394元到老公帳號,TRANSFER
我提撥到老公戶頭53870元,TRANSFER
提撥51514元到老公戶頭,TRANSFER
薪轉提撥到老婆的帳戶76693元,TRANSFER
提撥77596元到老婆的帳戶,TRANSFER
外幣戶提撥到阿爸的帳號20981元,TRANSFER
提撥97580元到阿爸的帳號,TRANSFER
提撥到阿母的戶頭29783元,TRANSFER
提撥89804元到阿母的戶頭,TRANSFER
數位戶提撥帳戶阿母66970元,TRANSFER
數位帳戶提撥帳戶阿爸帳戶24999元,TRANSFER
外幣戶提撥帳戶阿姐帳號28678元,TRANSFER
薪轉提撥帳戶阿妹戶頭23209元,TRANSFER
我提撥帳戶阿母的帳戶60973元,TRANSFER
薪轉戶提撥帳戶老公的帳號87123元,TRANSFER
台幣戶提撥帳戶阿姐的戶頭58782元,TRANSFER
我提撥帳戶給老婆37659元,TRANSFER
提撥帳戶99483元給老婆,TRANSFER
外幣戶提撥帳戶給老公帳戶98968元,TRANSFER
提撥帳戶94234元給老公帳戶,TRANSFER
薪轉提撥帳戶給阿弟帳號66922元,TRANSFER
提撥帳戶11819元給阿弟帳號,TRANSFER
薪轉戶提撥帳戶給老婆戶頭93830元,TRANSFER
提撥帳戶63752元給老婆戶頭,TRANSFER
我提撥帳戶給阿弟的帳戶31695元,TRANSFER
提撥帳戶56220元給阿弟的帳戶,TRANSFER
外幣戶提撥帳戶給阿姐的帳號57409元,TRANSFER
提撥帳戶18829元給阿姐的帳號,TRANSFER
數位戶提撥帳戶給阿妹的戶頭82413元,TRANSFER
提撥帳戶59116元給阿妹的戶頭,TRANSFER
我提撥帳戶到老婆36753元,TRANSFER
提撥帳戶15245元到老婆,TRANSFER
數位帳戶提撥帳戶到阿妹帳戶99469元,TRANSFER
提撥帳戶5936元到阿妹帳戶,TRANSFER
薪轉提撥帳戶到阿妹帳號86635元,TRANSFER
提撥帳戶68318元到阿妹帳號,TRANSFER
我提撥帳戶到老婆戶頭83256元,TRANSFER
提撥帳戶50585元到老婆戶頭,TRANSFER
數位帳戶提撥帳戶到老公的帳戶26078元,TRANSFER
提撥帳戶39302元到老公的帳戶,TRANSFER
數位戶提撥帳戶到老婆的帳號9613元,TRANSFER
提撥帳戶43664元到老婆的帳號,TRANSFER
我提撥帳戶到阿弟的戶頭60406元,TRANSFER
提撥帳戶69858元到阿弟的戶頭,TRANSFER
我要提撥阿母21171元,TRANSFER
數位戶要提撥阿弟帳戶85496元,TRANSFER
台幣戶要提撥老婆帳號26082元,TRANSFER
薪轉戶要提撥阿弟戶頭16990元,TRANSFER
台幣戶要提撥阿弟的帳戶89361元,TRANSFER
薪轉要提撥老婆的帳號92343元,TRANSFER
薪轉戶要提撥老婆的戶頭87476元,TRANSFER
要提撥給爸爸52606元,TRANSFER
提撥45997元給爸爸,TRANSFER
要提撥給阿爸帳戶96490元,TRANSFER
提撥88654元給阿爸帳戶,TRANSFER
台幣戶要提撥給阿弟帳號70885元,TRANSFER
提撥34711元給阿弟帳號,TRANSFER
外幣戶要提撥給阿爸戶頭84070元,TRANSFER
提撥92267元給阿爸戶頭,TRANSFER
薪轉戶要提撥給阿姐的帳戶4499元,TRANSFER
提撥57024元給阿姐的帳戶,TRANSFER
數位帳戶要提撥給老婆的帳號11884元,TRANSFER
提撥57321元給老婆的帳號,TRANSFER
數位戶要提撥給爸爸的戶頭81791元,TRANSFER
提撥7218元給爸爸的戶頭,TRANSFER
我要提撥到爸爸11127元,TRANSFER
提撥98605元到爸爸,TRANSFER
我要提撥到爸爸帳戶73921元,TRANSFER
提撥99105元到爸爸帳戶,TRANSFER
我要提撥到阿弟帳號59425元,TRANSFER
提撥77866元到阿弟帳號,TRANSFER
我要提撥到阿姐戶頭50027元,TRANSFER
提撥99282元到阿姐戶頭,TRANSFER
台幣戶要提撥到老公的帳戶49546元,TRANSFER
提撥73864元到老公的帳戶,TRANSFER
數位帳戶要提撥到爸爸的帳號98100元,TRANSFER
提撥43837元到爸爸的帳號,TRANSFER
薪轉戶要提撥到老公的戶頭5689元,TRANSFER
提撥74378元到老公的戶頭,TRANSFER
要提撥帳戶阿爸74526元,TRANSFER
要提撥帳戶爸爸帳戶9400元,TRANSFER
薪轉要提撥帳戶阿爸帳號61086元,TRANSFER
台幣戶要提撥帳戶爸爸戶頭48006元,TRANSFER
我要提撥帳戶阿妹的帳戶34837元,TRANSFER
數位帳戶要提撥帳戶阿弟的帳號84885元,TRANSFER
數位戶要提撥帳戶阿爸的戶頭81569元,TRANSFER
我要提撥帳戶給阿弟23457元,TRANSFER
提撥帳戶67000元給阿弟,TRANSFER
要提撥帳戶給爸爸帳戶22674元,TRANSFER
提撥帳戶94124元給爸爸帳戶,TRANSFER
數位戶要提撥帳戶給阿妹帳號11543元,TRANSFER
提撥帳戶35455元給阿妹帳號,TRANSFER
薪轉戶要提撥帳戶給阿母戶頭78884元,TRANSFER
提撥帳戶81771元給阿母戶頭,TRANSFER
薪轉戶要提撥帳戶給阿爸的帳戶11731元,TRANSFER
提撥帳戶87152元給阿爸的帳戶,TRANSFER
薪轉戶要提撥帳戶給老公的帳號54668元,TRANSFER
提撥帳戶31404元給老公的帳號,TRANSFER
我要提撥帳戶給阿姐的戶頭6981元,TRANSFER
提撥帳戶21166元給阿姐的戶頭,TRANSFER
我要提撥帳戶到阿弟6105元,TRANSFER
提撥帳戶46620元到阿弟,TRANSFER
薪轉戶要提撥帳戶到阿母帳戶98488元,TRANSFER
提撥帳戶30577元到阿母帳戶,TRANSFER
台幣戶要提撥帳戶到阿弟帳號3623元,TRANSFER
提撥帳戶71598元到阿弟帳號,TRANSFER
薪轉戶要提撥帳戶到爸爸戶頭57736元,TRANSFER
提撥帳戶62117元到爸爸戶頭,TRANSFER
數位戶要提撥帳戶到阿弟的帳戶43959元,TRANSFER
提撥帳戶95098元到阿弟的帳戶,TRANSFER
外幣戶要提撥帳戶到老公的帳號57599元,TRANSFER
提撥帳戶53221元到老公的帳號,TRANSFER
薪轉戶要提撥帳戶到爸爸的戶頭23654元,TRANSFER
提撥帳戶91832元到爸爸的戶頭,TRANSFER
想提撥阿妹86256元,TRANSFER
我想提撥阿母帳戶99108元,TRANSFER
薪轉想提撥爸爸帳號46614元,TRANSFER
外幣戶想提撥阿爸戶頭72797元,TRANSFER
數位戶想提撥阿弟的帳戶35191元,TRANSFER
外幣戶想提撥阿弟的帳號74328元,TRANSFER
台幣戶想提撥阿弟的戶頭88641元,TRANSFER
數位戶想提撥給阿妹91981元,TRANSFER
提撥86768元給阿妹,TRANSFER
台幣戶想提撥給阿妹帳戶26614元,TRANSFER
提撥25170元給阿妹帳戶,TRANSFER
台幣戶想提撥給阿母帳號66927元,TRANSFER
提撥50547元給阿母帳號,TRANSFER
數位戶想提撥給阿姐戶頭91003元,TRANSFER
提撥11594元給阿姐戶頭,TRANSFER
數位帳戶想提撥給阿姐的帳戶91627元,TRANSFER
提撥95722元給阿姐的帳戶,TRANSFER
數位戶想提撥給爸爸的帳號79726元,TRANSFER
提撥92292元給爸爸的帳號,TRANSFER
台幣戶想提撥給阿母的戶頭20289元,TRANSFER
提撥59938元給阿母的戶頭,TRANSFER
薪轉戶想提撥到阿妹30669元,TRANSFER
提撥9985元到阿妹,TRANSFER
薪轉想提撥到老婆帳戶9718元,TRANSFER
提撥84690元到老婆帳戶,TRANSFER
薪轉想提撥到阿姐帳號87595元,TRANSFER
提撥32225元到阿姐帳號,TRANSFER
我想提撥到阿弟戶頭56013元,TRANSFER
提撥32587元到阿弟戶頭,TRANSFER
外幣戶想提撥到老公的帳戶20024元,TRANSFER
提撥65543元到老公的帳戶,TRANSFER
數位帳戶想提撥到爸爸的帳號62316元,TRANSFER
提撥6780元到爸爸的帳號,TRANSFER
想提撥到阿妹的戶頭14073元,TRANSFER
提撥5462元到阿妹的戶頭,TRANSFER
數位帳戶想提撥帳戶阿母85614元,TRANSFER
外幣戶想提撥帳戶阿妹帳戶22084元,TRANSFER
薪轉戶想提撥帳戶阿妹帳號11144元,TRANSFER
我想提撥帳戶爸爸戶頭46525元,TRANSFER
薪轉想提撥帳戶阿母的帳戶33526元,TRANSFER
薪轉戶想提撥帳戶老公的帳號52930元,TRANSFER
台幣戶想提撥帳戶阿母的戶頭43888元,TRANSFER
數位戶想提撥帳戶給老婆69932元,TRANSFER
提撥帳戶46521元給老婆,TRANSFER
我想提撥帳戶給阿弟帳戶62921元,TRANSFER
提撥帳戶85333元給阿弟帳戶,TRANSFER
台幣戶想提撥帳戶給阿妹帳號37237元,TRANSFER
提撥帳戶95524元給阿妹帳號,TRANSFER
薪轉想提撥帳戶給阿弟戶頭53300元,TRANSFER
提撥帳戶11738元給阿弟戶頭,TRANSFER
